bonus|defPlayer1|defPlayersOnCourt|defTeam|gameEvent|gameId|gameType|isCharge|isPutback|neutralFloor|offPlayer1|offPlayer2|offPlayersOnCourt|offTeam|segment|shotType|shotValue|team0|team1|turnoverType|valueToAdd|violationType|x|y
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||96|142
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||96|142
|1630528|1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|TURNOVER|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745|TRAVEL|1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||3|11
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1630551|1630625|1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||2||3|11
|1629018|1627783,1629018,1630551,1629004,1630625|1610612761|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745|3|||1610612761|1610612745|||||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||77|186
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||77|186
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||122|274
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||122|274
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||17|31
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1630227|1630224|1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||2||17|31
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-18|139
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-18|139
|1630227|1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||96|108
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||96|108
||1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||30|43
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||30|43
|1630224|1628021,1629645,1630227,1630224,1630528|1610612745|2FG_BLOCK|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761|||2|1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||138|265
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||138|265
|1629018|1627783,1629018,1630551,1629004,1630625|1610612761|3FG_BLOCK|1|time|||false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745|||3|1610612761|1610612745||1|||
|1629004|1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||-62|42
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||-62|42
|1630528|1628021,1629645,1630227,1630224,1630528|1610612745|2FG_BLOCK|1|time|||false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761|||2|1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-128|111
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-128|111
|1630528|1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||-14|17
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||2||-14|17
||1628021,1629645,1630227,1630224,1630528|1610612745|TURNOVER|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|OFFENSIVE_GOALTENDING|1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||112|125
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1629645|1628021|1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||2||112|125
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||true|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||30|11
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||30|11
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||-171|136
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MISS|1|time|||false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||-171|136
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||65|53
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1629004|1630551|1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||2||65|53
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||-60|167
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||-60|167
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||-3|4
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||-3|4
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||true|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||6|13
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||6|13
||1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||7|8
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||7|8
|1628021|1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||true|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||4|13
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||4|13
||1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||-30|36
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1630551|1629004|1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||2||-30|36
|1630551|1627783,1629018,1630551,1629004,1630625|1610612761|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745|3|||1610612761|1610612745|||||
|1630625|1627783,1629018,1630551,1629004,1630625|1610612761|STEAL|1|time|||false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745|LOST_BALL|1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||126|84
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||2||126|84
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||97|247
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||97|247
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||85|188
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||2||85|188
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||5|24
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1627783|1630551|1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||2||5|24
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||2|12
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||2|12
|1630625|1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||-206|240
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MISS|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||-206|240
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
|1629645|1628021,1629645,1630227,1630224,1630528|1610612745|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761|3|||1610612761|1610612745|||||
|1630224|1628021,1629645,1630227,1630224,1630528|1610612745|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761|3|||1610612761|1610612745|||||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||186|167
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||186|167
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||CORNER_3|3|1610612761|1610612745||||-225|16
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MADE|1|time||false|false|1629018|1630625|1627783,1629018,1630551,1629004,1630625|1610612761||CORNER_3|3|1610612761|1610612745||3||-225|16
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||-2|3
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1629645|1630528|1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||2||-2|3
|1630224|1628021,1629645,1630227,1630224,1630528|1610612745|STEAL|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|LOST_BALL|1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||225|-4
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||225|-4
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||228|25
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||228|25
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||38|278
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||38|278
||1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||-23|-2
|1630227|1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE_FOUL|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761|3|AT_RIM|2|1610612761|1610612745||2||-23|-2
||1628021,1629645,1630227,1630224,1630528|1610612745|FREE_THROW|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||0|||
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|||||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||159|248
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MADE|1|time||false|false|1629018|1629004|1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||3||159|248
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||182|231
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||182|231
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||89|146
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||89|146
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|TURNOVER|1|time|||false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745|TRAVEL|1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||10|6
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||10|6
|1630528|1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||-165|90
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||-165|90
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||-147|205
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||2||-147|205
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-64|80
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-64|80
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
|1630528|1628021,1629645,1630227,1630224,1630528|1610612745|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761|3|||1610612761|1610612745|||||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||-22|138
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||-22|138
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
|1628021|1628021,1629645,1630227,1630224,1630528|1610612745|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761|3|||1610612761|1610612745|||||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||216|247
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MADE|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||3||216|247
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||169|194
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||169|194
|1629004|1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||-2|25
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1630551|1629004|1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||2||-2|25
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||-30|87
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||2||-30|87
||1628021,1629645,1630227,1630224,1630528|1610612745|GAME_END|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|||||
